video_mean,video_std,video_max,video_min,video_median,mfcc_mean,mfcc_std,spectral_centroid_mean,zero_crossing_rate_mean,text_embedding_mean,text_embedding_std,text_length,speaker,Sr No.,Sentiment
42.04351183832908,43.259235807359076,255,0,28.0,-23.235592,113.21453,2223.9343309223086,0.12220523231907894,-0.011234532,0.5460782,2,838712619,1738,positive
59.663165656887756,54.68043479557689,255,0,41.0,-10.600865,76.76258,1730.9908219096662,0.08952085433467742,-0.012363295,0.56358534,23,172183081,1750,negative
24.354402503188776,34.665486567682144,255,0,9.0,-13.665212,85.3365,2035.9961339380209,0.111541748046875,-0.009375569,0.5114871,5,487232049,1778,neutral
30.73209901147959,38.38292399569042,255,0,6.0,-16.325441,84.787636,1703.7278294032928,0.0902099609375,-0.0102375345,0.5199498,2,172183081,1779,neutral
52.686328125,44.119998483735635,254,0,42.0,-15.167094,88.09863,2345.407628879918,0.11765834263392858,-0.010072526,0.52549,9,172183081,1815,neutral
69.63878049266582,44.568035314369546,255,0,65.0,-25.00732,101.08304,2440.0051804109826,0.12262159778225806,-0.011543152,0.541875,7,373341654,1825,neutral
65.5969746492347,38.36322458518077,255,0,61.0,-22.753944,114.624794,2453.641629202203,0.13002044882550334,-0.012019326,0.5530482,7,3773284671,1833,neutral
63.578840481505104,46.858096381384826,254,0,56.0,-18.977465,76.77885,2113.7166350417288,0.12095305879237288,-0.010344352,0.53167844,1,3773284671,1837,neutral
63.565464564732146,33.11259844540414,249,0,65.0,-19.881615,73.747894,2387.532331163609,0.1465234375,-0.009756332,0.5230565,3,2298605868,1849,negative
63.23970424107143,37.25766449310486,254,0,58.0,-21.519506,104.65313,2366.564045597669,0.13117428102355072,-0.009035651,0.5049145,12,2298605868,1851,neutral
69.6942422672194,40.557965631227034,252,0,65.0,-20.458748,87.49216,2406.8183299643633,0.11564670138888888,-0.008868664,0.49801397,5,172183081,1854,negative
75.42403439891582,40.62579111418597,251,0,75.0,-26.485474,92.07354,3162.804705607687,0.19449544270833333,-0.010180569,0.5237792,14,172183081,1858,negative
69.79148895886479,50.8137770346843,255,0,63.0,-30.253231,126.978065,2860.901735730752,0.1842492508561644,-0.010177784,0.5302962,5,172183081,1872,positive
52.517657844387756,49.28479565233708,234,0,33.0,-16.837795,70.440674,3205.4622376705865,0.2511455829326923,-0.009558766,0.5145949,6,373341654,1878,positive
77.39876634247449,57.71049225614732,254,1,61.0,-23.34649,85.89144,2404.315095499995,0.13507768444548873,-0.011382605,0.54576814,6,373341654,1882,positive
60.727587890625,50.52290514553922,254,1,48.0,-17.69842,84.46061,2213.4770544077983,0.1185177780511811,-0.011217485,0.53759485,9,2604662525,1885,neutral
74.99621332908163,55.84150039232557,251,0,59.0,-19.90456,73.313934,1793.0285266573542,0.09846413352272727,-0.012689223,0.55717367,7,373341654,1889,neutral
72.93127192283163,53.585031697620146,255,0,59.0,-22.839869,109.91728,2745.069740868771,0.15691808752111486,-0.009303496,0.52544457,11,838712619,1894,negative
45.32048290019133,39.45246919506962,255,0,32.0,-16.521723,102.38741,1953.4904277844503,0.08509657118055555,-0.010408603,0.5340882,6,2298605868,1921,neutral
70.73522401147959,44.241483380911916,255,0,65.0,-14.91673,82.73196,2107.418562161982,0.11721059438344594,-0.010176321,0.5358798,17,373341654,1939,neutral
54.75906210140306,41.77009429070061,255,0,45.0,-20.165833,81.03158,1998.9691889477779,0.11485570790816327,-0.009753994,0.5317241,6,373341654,1943,neutral
48.31820491868623,30.966628317114182,255,0,45.0,-23.549877,93.135574,1986.931079486736,0.11280209550233646,-0.011267048,0.5411372,6,838712619,1971,neutral
71.95843032525511,38.268165218467246,254,0,69.0,-25.676294,108.1351,2313.620205692906,0.12720126793032788,-0.010555412,0.5245468,1,2298605868,1977,positive
87.70608358577806,44.72920027545849,195,0,82.0,-24.156782,95.35092,1837.1025093502692,0.0963818359375,-0.009970495,0.534653,6,1041168989,1978,neutral
53.23398636798469,36.060615418431226,233,0,51.0,-18.803082,82.04468,2128.0002420683336,0.1125946044921875,-0.011950575,0.55238307,2,838712619,1980,neutral
58.00303232621174,44.92525327550702,255,0,50.0,-18.107119,102.341995,2401.3115641705685,0.12643880208333333,-0.010337007,0.53357136,2,172183081,1982,neutral
58.555660076530614,45.22788890761349,255,0,51.0,-18.271084,108.04075,2304.546575062159,0.1016996837797619,-0.010182244,0.5277484,3,373341654,1983,positive
66.85865154655612,47.066855571437586,255,0,58.0,-6.9983845,70.97831,1990.512019768791,0.09185077617694805,-0.011109914,0.54170376,3,172183081,2000,neutral
59.492374840561226,41.72254097911136,253,0,56.0,-21.064201,114.11173,2258.8695528377925,0.11355961594626168,-0.0107803345,0.547657,18,838712619,2014,neutral
62.072810706313774,51.52483870182116,255,0,50.0,-20.333187,109.37477,2155.7279644463574,0.08781901041666666,-0.010662601,0.535642,2,861585812,2015,positive
77.88289421237245,37.07249519407011,253,0,81.0,-21.559155,115.56678,2390.9067419278826,0.12518780048076922,-0.009732339,0.5317407,3,838712619,2018,negative
50.93027841996174,39.327369109656736,241,0,40.0,-19.161581,82.98979,2077.5685004846077,0.10380747126436782,-0.009882395,0.528606,12,3755257647,2037,neutral
68.4500956632653,49.8702738428464,255,0,59.0,-10.368511,61.858734,2432.017839835384,0.14200233814964158,-0.010815228,0.5348734,15,172183081,2044,positive
37.868966238839285,32.477859209051786,255,0,34.0,-13.464661,66.743065,2363.6860990273867,0.14734996448863635,-0.011375274,0.54958814,3,2298605868,2047,neutral
54.42742845184949,45.75362977630446,255,0,38.0,-20.208788,65.71468,1922.2374105783997,0.1167461688701923,-0.011078483,0.53727823,3,1925452075,2077,neutral
104.88852339764031,43.162161555171984,255,0,112.0,-29.70251,101.92082,2470.093992919002,0.1519775390625,-0.010385884,0.52725554,1,838712619,2079,negative
76.66882573341837,50.350140382956944,255,0,72.0,-27.5764,77.3182,2529.2070759726616,0.1431551846590909,-0.0095343655,0.5190322,4,838712619,2081,negative
69.51374760841837,43.986185454751215,253,0,62.0,-16.238,78.24987,1895.2320744886347,0.1227731415719697,-0.0097955065,0.5164935,1,3053249424,2089,negative
37.26855767697704,37.35640230413843,253,0,22.0,-24.552862,96.63877,2703.5643266823413,0.14784592848557693,-0.01007468,0.52581775,5,1132357876,2097,neutral
48.34958246970663,44.02906067720458,254,0,34.0,-34.023983,114.00973,2900.0486555245357,0.17709495907738096,-0.010382999,0.5301707,1,373341654,2098,neutral
32.79861288265306,28.48867008568999,255,0,26.0,-17.42116,83.08959,2401.7078888865367,0.14810064774525317,-0.009953717,0.5350392,11,4097827020,2136,positive
41.229200215242344,45.7763676192857,254,0,23.0,-20.733223,93.000175,2363.1971088062105,0.13205429930124224,-0.012588787,0.5725237,14,343183797,2140,positive
41.674580476721935,45.584027136135795,254,0,22.0,-25.444567,123.50392,2440.5989703584937,0.11143319818037975,-0.010282063,0.54912484,8,343183797,2152,negative
45.729732342155614,38.790981421363924,254,0,31.0,-22.115463,115.836655,2327.225661509306,0.13402800864361702,-0.011024549,0.53472847,11,2303351620,2154,neutral
72.66513970822704,38.911849175033,255,0,71.0,-28.053165,94.02048,2376.8599042700207,0.12909435835040983,-0.010072193,0.5266087,18,3755257647,2160,negative
68.15793008609694,37.205850255841476,254,0,67.0,-28.892857,94.07846,2911.991293787917,0.17469500113224637,-0.008893457,0.50509745,11,3755257647,2162,negative
42.21755620216837,41.39171335479581,243,0,29.0,-19.82939,97.93565,2083.661856088276,0.09902896521226415,-0.010476943,0.535952,21,373341654,2177,negative
35.34708326690051,33.01249111590123,237,0,24.0,-15.935357,95.54775,1666.0734728793248,0.08476471232476636,-0.009866661,0.5214526,8,1154296675,2184,neutral
53.811180644132655,46.31293697802144,243,0,37.0,-15.198322,65.63235,1939.6026197948736,0.11991028866525423,-0.01138617,0.5456357,1,373341654,2185,neutral
63.91801359215561,48.48439216747122,255,0,52.0,-20.793497,101.95863,2442.2003132201876,0.11623690990691489,-0.010837148,0.545034,11,3755257647,2195,negative
57.84335538903061,38.88015035274199,255,0,50.0,-18.684631,115.229004,2397.5534566048345,0.1122750946969697,-0.011818069,0.56312835,4,2298605868,2202,neutral
81.19714504942603,39.979810105352364,255,0,86.0,-16.813496,96.72844,1959.2318099310362,0.09591385690789474,-0.0106764315,0.53062344,6,2193894073,2204,positive
55.466813815369896,38.926973299238796,255,0,50.0,-17.02821,95.16425,1852.7384787096967,0.09593406883445946,-0.010690833,0.534596,16,2193894073,2214,neutral
78.36845603475766,55.82245085346834,255,0,75.0,-15.165887,74.74944,2156.8244314138933,0.128828125,-0.011116222,0.5446767,2,3755257647,2233,neutral
59.35554547991072,53.60180154087491,255,0,41.0,-16.301464,72.92771,2077.60874236127,0.12594305300245098,-0.010134968,0.52671266,5,3755257647,2237,neutral
61.458421356823976,59.15410036855315,255,0,40.0,-15.377416,66.26195,1934.2263833963384,0.10651041666666666,-0.010585259,0.554967,5,3755257647,2244,positive
55.74627610809949,42.917723164200915,254,0,62.0,-18.409271,84.53195,2023.714846236049,0.10040886847527472,-0.0102416305,0.53273034,8,3755257647,2246,negative
46.097114158163265,32.01584394382428,255,0,40.0,-27.325163,112.12172,2191.2635386117026,0.109161376953125,-0.009060732,0.5240202,2,3053249424,2274,positive
10.729256018813775,43.74727807531877,255,0,1.0,-22.914595,97.86079,2059.166496334637,0.10562320631377552,-0.009795101,0.5323933,6,838712619,2285,neutral
35.233822943239794,29.624330490543993,255,0,30.0,-12.709321,88.7611,1805.129353782972,0.07816474382267442,-0.011167582,0.5420805,11,172183081,2290,neutral
55.708788066007656,42.93377143194691,255,0,64.0,-8.646638,78.84795,2514.2789189946297,0.14727634336890244,-0.01081026,0.5349064,5,3367154001,2318,neutral
60.00177973533163,43.47416960418256,255,0,54.0,-19.084799,112.287605,1849.3699413916922,0.08374335106382978,-0.010506182,0.52338314,22,2193894073,2343,neutral
72.39814752072704,53.16260710799963,255,0,67.0,-18.102015,89.241295,1981.2521351685407,0.118438720703125,-0.010580502,0.5389422,1,172183081,2352,neutral
62.46534996811224,43.171179836137995,255,0,66.0,-23.76765,118.22431,1764.7844401959733,0.08887032757234727,-0.010218737,0.533908,16,172183081,2357,negative
64.98639987244898,53.23473563258629,255,0,63.0,-20.711252,102.565956,1878.7201076649153,0.105145017742674,-0.011493535,0.54993844,16,2193894073,2358,neutral
57.66750139508929,47.141138599575655,255,0,60.0,-20.245749,102.2961,1986.5971117349989,0.1123046875,-0.011080261,0.53604555,2,172183081,2359,neutral
74.69254125478317,58.600394651908836,255,0,58.0,-14.619648,74.84118,2052.9459643976884,0.10665360030594405,-0.011203286,0.5564519,7,2193894073,2385,neutral
69.97779017857142,45.81773669880336,207,0,65.0,-12.362668,94.4216,1403.6344244337495,0.061768926968232045,-0.011279009,0.54518354,11,2193894073,2395,neutral
59.5194844148597,40.93838728568494,236,0,50.0,-10.976923,81.20212,1861.7663009590237,0.09979069116449511,-0.01083823,0.5469149,23,2193894073,2397,negative
46.78907545440051,44.15062707513719,255,0,35.0,-27.037075,92.27799,2871.4859191895516,0.17255108173076922,-0.008327893,0.4886264,13,3755257647,2405,neutral
59.76783522002551,51.35664504443081,255,0,49.0,-22.150566,94.07956,2172.0551312671328,0.12554226209170855,-0.01071052,0.5291669,5,373341654,2440,neutral
49.79357461734694,37.05415652196635,241,0,41.0,-21.862362,93.12964,2224.0382246461304,0.12114955357142858,-0.010617784,0.5397698,4,373341654,2452,positive
73.42420778858418,62.24973868090077,255,0,51.0,-23.871412,89.875656,2671.2743308433155,0.15451915228544777,-0.008483624,0.49981228,17,373341654,2466,positive
104.91023995535714,64.51131467082232,252,0,97.0,-21.669851,97.966255,2665.114732646536,0.158172607421875,-0.008903739,0.52458334,15,3755257647,2474,negative
103.21793586575255,64.75621578068692,253,0,97.0,-23.230797,99.06371,1883.1634663601312,0.0986328125,-0.0112382425,0.53797364,3,3755257647,2475,negative
105.57747628348214,63.54071842288646,249,0,103.0,-21.41356,68.16205,2368.907946673962,0.1429172092013889,-0.010124038,0.53776217,9,3755257647,2476,negative
56.13943319515306,50.95537581851677,253,0,42.0,-12.999366,74.207886,1986.4997510793883,0.10425978440504807,-0.010544143,0.5493496,16,3777844789,2481,negative
83.92982202646684,48.752256483910706,255,0,92.0,-16.00533,74.15523,1573.5565891238443,0.0875515407986111,-0.011781871,0.5500585,2,838712619,2491,neutral
69.95811344068878,47.173042002834904,255,1,64.0,-18.620539,85.228966,2049.0048869316356,0.10720750762195122,-0.010430213,0.53603333,6,172183081,2495,negative
68.50253208705357,49.74902069943509,254,0,56.0,-11.838894,94.77888,1626.5579669372714,0.067584228515625,-0.009641167,0.52032274,4,2298605868,2509,positive
71.03081453284439,42.046602633397185,254,2,69.0,-10.062796,73.79968,1668.5725017737393,0.09517176011029412,-0.009565613,0.51189876,3,2298605868,2512,positive
55.453197743941324,37.72614408844675,255,0,49.0,-25.34759,101.01217,2651.6199312967196,0.15263227982954544,-0.009765748,0.522921,18,172183081,2521,negative
50.26605448820153,45.476565760495625,255,0,43.0,-11.000901,89.99966,1705.2129402620544,0.06236979166666667,-0.010378372,0.5328539,5,838712619,2529,neutral
52.84617247289541,43.65825622095838,255,0,43.0,-17.562706,88.66141,2321.672190822407,0.13180656719924813,-0.010275362,0.52873814,8,3638704124,2537,neutral
54.68844766422194,34.35251764317887,249,0,52.0,-22.736107,82.19668,2451.836188180572,0.14328167002688172,-0.009482069,0.5125483,6,2193894073,2550,positive
71.40757433832908,28.7989869270848,209,0,75.0,-24.930634,104.34868,2130.131775786739,0.12165270353618421,-0.010867168,0.54048735,3,2193894073,2552,positive
58.073474370216836,37.527371488078266,255,0,54.0,-23.219929,80.612686,3098.8087820045243,0.1972142269736842,-0.011222541,0.54630387,6,3954689261,2554,neutral
47.899686104910714,33.38997983302302,255,0,45.0,-24.535492,90.44722,2240.704462181381,0.14210012335526315,-0.009300859,0.5065712,14,3954689261,2555,positive
87.21379045758928,49.112712790386524,242,0,92.0,-22.236563,88.50561,2149.240285036863,0.11531575520833333,-0.010954015,0.5388018,2,373341654,2568,negative
51.52723313934949,35.26937143202407,250,0,47.0,-12.657245,65.00627,2513.4185934959646,0.15327524038461537,-0.011045415,0.5483675,6,172183081,2597,neutral
76.92961077008928,42.40801254218579,255,0,78.0,-17.638653,97.935394,1739.235785227797,0.0804299747242647,-0.009885626,0.53941756,4,2193894073,2612,positive
49.395551658163264,43.95248911233043,244,0,43.0,-26.342028,116.204155,1656.4319485441065,0.08103390957446809,-0.009501056,0.51612806,9,838712619,2633,negative
47.0497578523597,45.211487784320404,255,0,33.0,-29.319761,111.23678,2452.902727478138,0.15951314786585366,-0.010210488,0.53642,6,373341654,2637,neutral
53.31321946747449,43.01987897560892,255,0,42.0,-31.347137,146.32576,2255.7526665641285,0.10595443400930851,-0.012024964,0.5638444,7,3101374165,2640,negative
32.19986746651786,33.31330767447537,227,0,20.0,-20.00471,94.9964,1847.981569515422,0.08579600941051137,-0.010215959,0.54177666,4,838712619,2661,neutral
34.922487842793366,32.121730651927635,247,0,25.0,-19.719234,97.47586,1794.7989769122232,0.08949346127717392,-0.01002289,0.5182359,8,838712619,2669,neutral
33.226041334502554,27.591877776080874,242,0,33.0,-18.678411,90.10822,2148.881946726932,0.11256428006329114,-0.011316041,0.54169226,18,2193894073,2671,neutral
32.431636639030614,26.361734455964193,244,0,31.0,-19.124851,100.90788,2379.9740356514085,0.13840313105620156,-0.010248752,0.5267924,2,838712619,2675,neutral
37.881582828443875,44.29596689281973,246,0,13.0,-16.840685,84.02123,2442.69291788132,0.1385492939330544,-0.0095953075,0.53085566,18,373341654,2709,negative
47.670167012117346,46.396274279730996,249,0,35.0,-13.559571,64.584785,2115.0138305397923,0.11389444040697674,-0.009799019,0.528611,5,2298605868,2714,positive
62.187139269770405,40.292337937031824,236,0,54.0,-17.556515,80.99632,2873.6831452156607,0.17857588098404256,-0.009574524,0.5258544,5,2193894073,2717,negative
73.34360650510204,47.564293086525815,255,0,67.0,-13.147491,83.30438,1872.8069346732489,0.08248598520992366,-0.010394924,0.5449755,16,2193894073,2722,neutral
57.97584801498724,41.10688960254835,254,0,46.0,-13.621138,81.63831,1840.1185112996461,0.10315155564692982,-0.013279817,0.5724654,8,373341654,2729,positive
61.64023337850765,41.96043432384976,253,0,65.0,-20.376245,93.65202,2442.8562313851144,0.13313186233108107,-0.008882081,0.5116272,12,2193894073,2740,neutral
70.12392578125,47.174128460291804,227,0,75.0,-22.396782,87.45599,2738.72837359293,0.1418513808139535,-0.010261361,0.534937,8,2298605868,2745,positive
87.35509406887755,54.14260538533465,230,0,77.0,-25.824041,101.51656,3184.602486732349,0.20018095128676472,-0.009516752,0.5188274,9,172183081,2762,positive
51.348860012755104,38.89270815748777,239,0,46.0,-13.406935,77.73342,1962.6806089504241,0.11238606770833333,-0.010672853,0.53497374,25,139379361,2772,neutral
77.75093470982142,52.223653176461966,255,0,67.0,-21.088474,93.39817,2561.2284448665805,0.12327526461693548,-0.009484664,0.52434117,5,2298605868,2786,negative
27.226745854591837,30.035255434544226,255,0,18.0,-20.016727,93.29052,2266.37415722863,0.10180276537698413,-0.009837862,0.53209543,8,172183081,2805,neutral
57.83595344387755,41.77962648342053,251,0,51.0,-18.283058,92.97474,1916.755728302843,0.09989790482954546,-0.010137075,0.5179867,1,373341654,2811,neutral
73.84726861447704,33.396975371731834,254,0,70.0,-22.339222,101.09757,3072.5561940352013,0.1918076337394068,-0.012134614,0.5569618,8,2298605868,2832,neutral
78.59382374043368,48.11593811821647,254,0,78.0,-24.879526,89.25493,2219.9260947797425,0.14277140299479166,-0.009916792,0.5167615,1,172183081,2835,positive
53.365161631058676,37.338107183715174,255,0,49.0,-21.277748,99.60942,2269.95707274064,0.12120068762913223,-0.012010686,0.5485453,10,2193894073,2865,positive
33.13962153220663,36.87118543548589,252,0,17.0,-17.994864,104.94888,1673.8927546133561,0.07456527217741936,-0.010720901,0.5387471,3,838712619,2878,positive
32.88977897799745,36.019271315969014,253,0,16.0,-17.879236,92.825836,1694.4121797108382,0.08046911035516605,-0.010426156,0.5334027,18,838712619,2879,neutral
63.98807896205357,49.124512252747046,254,0,53.0,-20.06619,101.018555,2241.6320355418643,0.1209765625,-0.010297361,0.53024024,8,414326820,2896,neutral
59.486669921875,45.27407994355793,251,0,46.0,-14.179651,83.822914,1925.542702024413,0.1001916644216954,-0.0095614,0.515393,25,2298605868,2907,negative
78.0275749362245,43.64644756850131,251,0,75.0,-14.396246,80.181885,2104.70320958137,0.11333310287610619,-0.010077552,0.52178186,10,2193894073,2917,neutral
51.76266940369898,53.13327253944143,246,0,32.0,-17.008266,67.49114,1864.4394318110064,0.100830078125,-0.012229488,0.5538291,2,373341654,2937,positive
51.67021185427296,51.87469502867616,241,0,34.0,-20.223461,83.265785,1733.1346069924357,0.0848388671875,-0.010035453,0.52839935,2,373341654,2938,neutral
93.63216477997449,36.39823446546655,252,0,101.0,-27.402147,128.1017,1824.221898894109,0.10030589384191177,-0.009664539,0.51977414,1,1925452075,2946,neutral
89.48326490752551,36.589140267269244,253,0,87.0,-27.890968,121.18997,2450.4082516539775,0.1748105003720238,-0.011263532,0.5383037,4,3053249424,2947,neutral
64.03353993941326,48.89696500495253,255,0,52.0,-22.094833,97.89175,2389.890497859387,0.125,-0.011950575,0.55238307,2,3755257647,2976,neutral
53.07772042410714,46.851343268094624,255,0,43.0,-20.09058,97.51226,2033.349133610444,0.12068874152131782,-0.00965518,0.53015447,22,2559914149,2994,negative
92.65099051339286,37.25325887717872,245,0,88.0,-21.385101,102.349335,1969.7093467352415,0.10929361979166667,-0.009422694,0.51536566,9,352151007,3016,positive
57.6915696747449,34.84086985727767,254,0,52.0,-18.06016,85.76129,2059.093937875898,0.11768863075657894,-0.01245705,0.560084,4,2193894073,3036,neutral
76.07138472576531,45.3042431811747,255,0,71.0,-21.022026,87.53741,1955.1780451464297,0.12570234658061594,-0.008382163,0.5118401,5,2193894073,3042,neutral
39.08014588647959,27.60907216440096,227,0,37.0,-22.21135,81.09534,2073.7515620925556,0.10423743206521739,-0.012133324,0.5498324,4,784030054,3047,neutral
35.070949258609694,38.22391725934759,255,0,22.0,-24.786503,94.00589,2412.350019341024,0.13075458404680365,-0.010377387,0.5359881,22,2298605868,3049,neutral
39.63361367984694,37.352350038456734,247,0,29.0,-22.334608,105.54086,2899.7614883529154,0.14944742333074534,-0.009326216,0.5152234,9,3755257647,3071,positive
56.804219148596935,53.841876149406886,254,0,43.0,-20.144674,114.17469,2360.5933895799626,0.11363534708969465,-0.009504551,0.5176836,11,838712619,3078,neutral
65.95152961575255,60.79624311230515,255,0,51.0,-12.447644,93.38022,1760.0213742379187,0.07818829571759259,-0.010986407,0.5432768,1,2193894073,3094,neutral
53.49800701530612,37.899218926184666,255,0,48.0,-13.407848,79.43443,2513.6775888234524,0.14725413602941176,-0.010761862,0.5370238,16,373341654,3095,neutral
56.07518933354592,40.43427970954608,218,0,52.0,-18.496181,82.85627,2228.7013232442855,0.1126254212622549,-0.010005866,0.527925,1,172183081,3099,neutral
50.0505520567602,42.81880629916724,254,0,38.0,-16.925169,82.199234,2355.974595108362,0.13097265625,-0.009541515,0.5229826,12,3755257647,3109,positive
40.56124043367347,35.58825368895883,252,0,36.0,-16.540457,91.16739,2332.0542168985908,0.12085700757575757,-0.010444048,0.5256338,1,172183081,3110,negative
43.32418287627551,40.36748876663419,255,0,31.0,-10.213294,56.952446,1860.4686743183374,0.1074486301369863,-0.010225236,0.5274802,1,172183081,3112,positive
64.63461216517857,43.78933310452551,255,0,59.0,-15.175317,84.20098,2319.79907442342,0.13203193772007044,-0.009732024,0.5322048,10,373341654,3113,neutral
22.358523995535716,30.46414954289375,254,0,7.0,-23.343641,122.96477,1143.559372029892,0.0247802734375,-0.0097783385,0.52754974,1,172183081,3124,negative
60.13766143176021,38.71624348242986,255,0,53.0,-17.117147,88.6785,2200.605366280522,0.11980726047904192,-0.010223254,0.53193444,7,373341654,3149,neutral
56.22288245376276,45.363957779803975,243,0,44.0,-18.30058,78.07539,2611.936656893915,0.158798828125,-0.009645742,0.53247654,14,3755257647,3157,positive
26.1319505341199,23.37379878063479,239,0,21.0,-31.802814,115.9412,3813.314143585678,0.2898212139423077,-0.009835094,0.528048,15,329996102,3200,neutral
28.32962272799745,22.707534834905015,229,0,27.0,-39.088444,139.66873,4422.567909818777,0.35061465992647056,-0.010212987,0.5196085,1,3755257647,3201,neutral
38.40129544005102,36.19408897328781,255,0,32.0,-16.788923,108.02193,1910.8500266026183,0.07349037465469613,-0.010301939,0.52120787,6,2193894073,3231,neutral
38.586857262436226,36.934190286640074,254,0,28.0,-13.953327,76.52498,2134.372378251573,0.11044240552325581,-0.010954015,0.5388018,2,2193894073,3238,positive
92.97164481026786,36.83989281525918,252,0,103.0,-16.718904,74.705574,3167.340250989563,0.25217725409836067,-0.01110993,0.55594593,4,373341654,3247,positive
107.74327965561224,49.4827291302806,255,0,102.0,-7.874484,56.492012,2609.7300809760004,0.1701372039984472,-0.010586186,0.546415,13,1442415577,3252,negative
96.23942024075255,30.052452272159893,255,3,94.0,-22.065153,61.006207,2234.705459208237,0.15447676809210525,-0.010225236,0.5274802,1,172183081,3265,positive
49.67956393494898,36.2087318052661,252,0,39.0,-18.57755,82.29934,2442.08375251535,0.14611532521802326,-0.010198074,0.5384965,22,373341654,3279,negative
65.98492307079081,60.688803343693664,255,0,49.0,-15.392202,85.5669,2127.4546885411332,0.11258638822115384,-0.010731902,0.530663,4,172183081,3284,neutral
47.774373206313776,47.21907103279522,255,0,33.0,-3.5384426,53.185757,2297.787262615921,0.15148612780448717,-0.01045197,0.53317976,1,2298605868,3320,neutral
82.01957310267858,50.316294772528686,255,0,85.0,-7.7720594,63.90558,2956.769828943747,0.15723741319444445,-0.009935682,0.5274804,1,838712619,3330,negative
92.85419025031888,49.65175195396644,244,0,92.0,-24.208937,105.25677,2563.223163501182,0.17281640625,-0.011934981,0.56985795,8,1348897801,3345,neutral
54.5105787627551,51.46508143855923,222,0,38.0,-26.231792,144.8539,2213.5947992330216,0.09012276785714286,-0.010356932,0.5348755,1,2193894073,3352,neutral
78.0858059630102,51.03243740397788,231,0,72.0,-24.017916,91.23739,2140.000625926431,0.1190564385775862,-0.010907465,0.53351814,7,1348897801,3353,neutral
60.282153818558676,49.35189894059302,255,0,47.0,-19.731451,92.50175,2103.577106366822,0.12327533686926606,-0.010402585,0.53451,10,838712619,3369,negative
51.73013592155612,42.39589998582552,254,0,39.0,-19.98723,87.11843,2382.5778500658485,0.13961611628250592,-0.011495738,0.5403633,26,838712619,3374,positive
61.74830098054847,45.04227895365219,255,0,52.0,-18.024134,80.6874,2326.4710374876613,0.12103832347972973,-0.008780244,0.51387286,13,172183081,3378,neutral
58.56801558514031,53.19681694335118,255,0,38.0,-14.359039,76.13092,2535.442774684653,0.15294282857849603,-0.011001161,0.5458483,7,2193894073,3385,positive
61.55431780133929,49.74697034258339,252,0,53.0,-26.320429,107.61854,3235.0868634928656,0.1997414981617647,-0.009276327,0.51701283,15,172183081,3409,neutral
52.90254803093112,45.07695666266035,253,0,43.0,-26.009945,99.180626,2113.6682925340256,0.11500084918478261,-0.011213221,0.5451242,4,3219974494,3418,neutral
49.77091438137755,38.279081819182224,242,0,41.0,-20.257349,91.145836,2562.444023549788,0.1681853263608871,-0.009875204,0.5224902,9,3755257647,3449,negative
48.13032924107143,35.1355982781228,255,0,44.0,-17.964188,83.8753,2205.4055502845567,0.10805532094594594,-0.009802238,0.5158177,2,2298605868,3460,positive
71.23879643654337,37.83441287888269,254,0,71.0,-23.362831,102.77448,1887.2179991022504,0.08858267716535433,-0.009857252,0.5261689,1,3755257647,3480,positive
76.98071089764031,52.72898045556785,255,0,69.0,-27.652006,124.359985,2388.532752788564,0.1263903166118421,-0.010614165,0.5478112,15,2298605868,3486,positive
51.081053691007654,45.93320178695249,245,1,36.0,-22.481596,99.905495,2122.1720279926585,0.10751577524038461,-0.013006717,0.55895174,10,3755257647,3513,neutral
34.56547951211735,39.5951282637125,253,0,16.0,-18.480843,74.09793,1789.7530929777397,0.10961612654320987,-0.009175469,0.50821936,6,838712619,3526,negative
51.73096201371173,36.34382398581281,255,0,45.0,-20.984068,111.666214,1767.478017606602,0.06985508710488506,-0.011702802,0.5456311,9,95297021,3543,neutral
68.84994618941326,44.83403092116835,255,0,64.0,-21.926197,93.01492,2105.5346163786417,0.1053359375,-0.010822866,0.53641504,4,838712619,3546,neutral
67.05599290497449,53.38786928146215,255,0,58.0,-21.506987,73.764366,2199.6635811006095,0.12180091594827586,-0.009936839,0.55148464,8,2298605868,3549,positive
84.90288584183673,62.41108269711193,255,0,72.0,-18.9554,91.12436,2838.7347105577264,0.18161773681640625,-0.011027068,0.5422643,2,3755257647,3552,neutral
53.741081393494895,49.05537962982111,253,0,39.0,-20.219727,99.867294,2049.965227552073,0.12411644345238096,-0.011415255,0.5444141,2,172183081,3560,neutral
70.13922492825255,50.24637467160253,255,0,60.0,-28.12639,113.94342,2250.4754847009203,0.11675688976377953,-0.010064138,0.5234891,15,172183081,3572,neutral
79.09193339445153,57.44771971921538,255,0,64.0,-22.494476,93.90593,2271.0726895324815,0.13186399964080459,-0.009222004,0.5096881,6,2298605868,3586,neutral
20.048459422831634,25.657326342930386,245,2,9.0,-11.537732,86.50381,2474.7694243716505,0.11399063974056604,-0.01089672,0.5477992,9,3755257647,3588,negative
47.37342952806122,29.618603216459704,218,2,41.0,-30.986036,119.61998,3206.229847959548,0.20321669600938966,-0.010680289,0.5397463,10,373341654,3601,negative
30.984625119579082,34.99861478816571,236,0,15.0,-5.6736536,51.105175,2171.055562032986,0.11043031754032258,-0.009668482,0.5160295,14,2193894073,3622,neutral
